id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y,zone_id
10532,6348849234,,walk,,,,,,,,-83.0552693,42.3392596,
10533,6348849235,,walk,,,,,,,,-83.0575571,42.3402622,
10534,6352498654,,walk,,,,,,,,-83.0493715,42.3351918,
10535,6352498662,,walk,,,,,,,,-83.0510078,42.3375266,
10536,6352498663,,walk,,,,,,,,-83.0500906,42.3381975,
10537,6354887914,,walk,,,,,,,,-83.051451,42.3392385,
10538,6354887915,,walk,,,,,,,,-83.0515307,42.3392035,
10539,6354887916,,walk,,,,,,,,-83.0514946,42.3391523,
10540,6354887917,,walk,,,,,,,,-83.0514129,42.3391875,
10541,6354887918,,walk,,,,,,,,-83.0510257,42.3394958,
10542,6354899884,,walk,,,,,,,,-83.0499895,42.3399439,
10543,6354899987,,walk,,,,,,,,-83.0507293,42.3396273,
10544,6357632977,,walk,,,,,,,,-83.0541749,42.3429946,
10545,6357632979,,walk,,,,,,,,-83.0541295,42.3429256,
10546,6357632980,,walk,,,,,,,,-83.0545346,42.3427556,
10547,6357632981,,walk,,,,,,,,-83.0518496,42.3427552,
10548,6357632982,,walk,,,,,,,,-83.0539357,42.3418678,
10549,6357632983,,walk,,,,,,,,-83.0518652,42.3427486,
10550,6357632984,,walk,,,,,,,,-83.0535317,42.3420396,
10551,6357633385,,walk,,,,,,,,-83.0517108,42.3428161,
10552,6357633386,,walk,,,,,,,,-83.0516025,42.3426887,
10553,6357633387,,walk,,,,,,,,-83.0515864,42.342696,
10554,6357633389,,walk,,,,,,,,-83.0517822,42.3427848,
10555,6357633390,,walk,,,,,,,,-83.0517436,42.3426299,
10556,6357633391,,walk,,,,,,,,-83.0538477,42.3417345,
10557,6357633392,,walk,,,,,,,,-83.0534393,42.3419083,
10558,6357633393,,walk,,,,,,,,-83.0517587,42.3426234,
10559,6357633394,,walk,,,,,,,,-83.0520806,42.3424865,
10560,6357633395,,walk,,,,,,,,-83.0518208,42.3414624,
10561,6357633396,,walk,,,,,,,,-83.051084,42.3417754,
10562,6357633397,,walk,,,,,,,,-83.0509466,42.3418385,
10563,6357633398,,walk,,,,,,,,-83.0509378,42.3418423,
10564,6357633401,,walk,,,,,,,,-83.0510996,42.3417688,
10565,6357633402,,walk,,,,,,,,-83.0514254,42.3416311,
10566,6357633403,,walk,,,,,,,,-83.0520987,42.3413439,
10567,6357633404,,walk,,,,,,,,-83.0528568,42.3410206,
10568,6357633405,,walk,,,,,,,,-83.0510048,42.3416428,
10569,6357633406,,walk,,,,,,,,-83.0508437,42.3417105,
10570,6357633407,,walk,,,,,,,,-83.051689,42.3428255,
10571,6357731933,,walk,,,,,,,,-83.0403984,42.3280694,
10572,6375170560,,walk,,,,,,,,-83.0572408,42.3324715,
10573,6375170575,,walk,,,,,,,,-83.0574184,42.3330559,
10574,6375170580,,walk,,,,,,,,-83.0572755,42.3332497,
10575,6375187586,,walk,,,,,,,,-83.0566164,42.3326651,
10576,6383542649,,walk,,,,,,,,-83.0872715,42.3375751,
10577,6383542652,,walk,,,,,,,,-83.0879367,42.337708,
10578,6383542661,,walk,,,,,,,,-83.0880682,42.3379297,
10579,6383542663,,walk,,,,,,,,-83.0880669,42.3386793,
10580,6383542670,,walk,,,,,,,,-83.0882642,42.3382616,
10581,6383542674,,walk,,,,,,,,-83.0863098,42.3390121,
10582,6383542678,,walk,,,,,,,,-83.085599,42.3383142,
10583,6383542679,,walk,,,,,,,,-83.0858589,42.3382296,
10584,6423119095,,walk,,,,,,,,-83.0558063,42.3444251,
10585,6431772892,,walk,,,,,,,,-83.0831833,42.3149233,
10586,6431774154,,walk,,,,,,,,-83.0836268,42.3151318,
10587,6431776133,,walk,,,,,,,,-83.0841886,42.3156785,
10588,6431791652,,walk,,,,,,,,-83.0866082,42.3195042,
10589,6431791657,,walk,,,,,,,,-83.0865713,42.3194463,
10590,6431791658,,walk,,,,,,,,-83.0866683,42.3195903,
10591,6431791660,,walk,,,,,,,,-83.0865303,42.3193849,
10592,6439483354,,walk,,,,,,,,-83.0749692,42.3366173,
10593,6439483355,,walk,,,,,,,,-83.0748905,42.3366413,
10594,6439483356,,walk,,,,,,,,-83.0742053,42.3368579,
10595,6439483357,,walk,,,,,,,,-83.0737989,42.3369863,
10596,6439483358,,walk,,,,,,,,-83.0741811,42.3376505,
10597,6439483359,,walk,,,,,,,,-83.074205,42.337689,
10598,6439483360,,walk,,,,,,,,-83.0742361,42.3377387,
10599,6439483362,,walk,,,,,,,,-83.0745968,42.3383871,
10600,6439483363,,walk,,,,,,,,-83.0749961,42.3382656,
10601,6439483364,,walk,,,,,,,,-83.0756912,42.338052,
10602,6439483376,,walk,,,,,,,,-83.0750618,42.338383,
10603,6439483377,,walk,,,,,,,,-83.0732275,42.3371632,
10604,6439483378,,walk,,,,,,,,-83.0802268,42.3392969,
10605,6439483379,,walk,,,,,,,,-83.0802676,42.3393618,
10606,6439483380,,walk,,,,,,,,-83.0744543,42.3393307,
10607,6439483381,,walk,,,,,,,,-83.0740822,42.3386807,
10608,6439483382,,walk,,,,,,,,-83.0740188,42.3385703,
10609,6439483383,,walk,,,,,,,,-83.07365,42.3379309,
10610,6439483384,,walk,,,,,,,,-83.07359,42.3378244,
10611,6439483585,,walk,,,,,,,,-83.073167,42.3370559,
10612,6439483586,,walk,,,,,,,,-83.0748767,42.3400766,
10613,6439483587,,walk,,,,,,,,-83.0753074,42.3408342,
10614,6439483588,,walk,,,,,,,,-83.0737767,42.3361127,
10615,6439483589,,walk,,,,,,,,-83.0741477,42.3367565,
10616,6439483590,,walk,,,,,,,,-83.0754234,42.3390318,
10617,6439483591,,walk,,,,,,,,-83.0758459,42.3397809,
10618,6439483592,,walk,,,,,,,,-83.075478,42.3391293,
10619,6439483593,,walk,,,,,,,,-83.0759046,42.339882,
10620,6439483594,,walk,,,,,,,,-83.076241,42.339775,
10621,6439483595,,walk,,,,,,,,-83.0766148,42.3404295,
10622,6439483596,,walk,,,,,,,,-83.0749377,42.3401841,
10623,6439483597,,walk,,,,,,,,-83.0794292,42.3378921,
10624,6439483598,,walk,,,,,,,,-83.0761875,42.3396773,
10625,6439881478,,walk,,,,,,,,-83.05486,42.3267011,
10626,6439881479,,walk,,,,,,,,-83.0544444,42.3268818,
10627,6439881786,,walk,,,,,,,,-83.0537577,42.3268432,
10628,6439881800,,walk,,,,,,,,-83.0549012,42.326715,
10629,6439890480,,walk,,,,,,,,-83.0533559,42.3258921,
10630,6439897394,,walk,,,,,,,,-83.0534668,42.3260365,
10631,6439897397,,walk,,,,,,,,-83.0571729,42.325384,
10632,6439897401,,walk,,,,,,,,-83.0563578,42.3256888,
10633,6439897403,,walk,,,,,,,,-83.0567399,42.3258315,
10634,6439897404,,walk,,,,,,,,-83.0565638,42.3256117,
10635,6439897405,,walk,,,,,,,,-83.0569331,42.3257467,
10636,6439897406,,walk,,,,,,,,-83.056765,42.3255365,
10637,6439897407,,walk,,,,,,,,-83.057106,42.3256462,
10638,6439897408,,walk,,,,,,,,-83.0569668,42.325461,
10639,6439984495,,walk,,,,,,,,-83.0751529,42.3226091,
10640,6473503190,,walk,,,,,,,,-83.0572766,42.3423073,
10641,6473503198,,walk,,,,,,,,-83.0573289,42.3423693,
10642,6474009261,,walk,,,,,,,,-83.0667215,42.3466675,
10643,6479473143,,walk,,,,,,,,-83.044896,42.3339054,
10644,6479473145,,walk,,,,,,,,-83.0458923,42.3343265,
10645,6479473147,,walk,,,,,,,,-83.0448422,42.334071,
10646,6479473149,,walk,,,,,,,,-83.04545,42.3345666,
10647,6479473150,,walk,,,,,,,,-83.0456194,42.3345692,
10648,6479473151,,walk,,,,,,,,-83.0452793,42.3347305,
10649,6479473152,,walk,,,,,,,,-83.0450052,42.3339862,
10650,6479473154,,walk,,,,,,,,-83.0448084,42.3352962,
10651,6479473155,,walk,,,,,,,,-83.0456112,42.3348476,
10652,6479473159,,walk,,,,,,,,-83.045267,42.3346823,
10653,6479473160,,walk,,,,,,,,-83.047065,42.3352155,
10654,6479473162,,walk,,,,,,,,-83.0454872,42.3345161,
10655,6479473164,,walk,,,,,,,,-83.0457636,42.3346644,
10656,6479473166,,walk,,,,,,,,-83.0446007,42.3356002,
10657,6479473168,,walk,,,,,,,,-83.0462276,42.3340343,
10658,6479473170,,walk,,,,,,,,-83.0453582,42.3346261,
10659,6479473173,,walk,,,,,,,,-83.0470052,42.3352396,
10660,6479473174,,walk,,,,,,,,-83.045001,42.3340213,
10661,6479473175,,walk,,,,,,,,-83.0447417,42.3341051,
10662,6482725494,,walk,,,,,,,,-83.0539423,42.3239015,
10663,6482725572,,walk,,,,,,,,-83.0548889,42.3239374,
10664,6482725573,,walk,,,,,,,,-83.0549207,42.3239857,
10665,6482725584,,walk,,,,,,,,-83.0548261,42.3243655,
10666,6482725785,,walk,,,,,,,,-83.0554265,42.3235125,
10667,6482725803,,walk,,,,,,,,-83.0553003,42.3238652,
10668,6482725804,,walk,,,,,,,,-83.05531,42.3238883,
10669,6482725806,,walk,,,,,,,,-83.0551793,42.32384,
10670,6482725808,,walk,,,,,,,,-83.0552052,42.3238271,
10671,6482725809,,walk,,,,,,,,-83.0549568,42.3238908,
10672,6482725823,,walk,,,,,,,,-83.055828,42.3234068,
10673,6482725856,,walk,,,,,,,,-83.0537799,42.3247685,
10674,6482725866,,walk,,,,,,,,-83.0543591,42.3249805,
10675,6482725867,,walk,,,,,,,,-83.0542593,42.3247737,
10676,6482725868,,walk,,,,,,,,-83.0541458,42.3250345,
10677,6482725869,,walk,,,,,,,,-83.0540409,42.3248298,
10678,6482726096,,walk,,,,,,,,-83.0551253,42.3242411,
10679,6482726098,,walk,,,,,,,,-83.0553694,42.3241777,
10680,6482726099,,walk,,,,,,,,-83.0553914,42.3242231,
10681,6482726100,,walk,,,,,,,,-83.0554163,42.3242763,
10682,6482726101,,walk,,,,,,,,-83.0551731,42.3243404,
10683,6482726102,,walk,,,,,,,,-83.0551472,42.3242863,
10684,6482726103,,walk,,,,,,,,-83.0554032,42.3242484,
10685,6482726104,,walk,,,,,,,,-83.05516,42.3243131,
10686,6551679735,,walk,,,,,,,,-83.0727113,42.3316116,
10687,6551679740,,walk,,,,,,,,-83.07283,42.3318798,
10688,6551679742,,walk,,,,,,,,-83.0728447,42.3313832,
10689,6551679744,,walk,,,,,,,,-83.0728749,42.3316015,
10690,6551679745,,walk,,,,,,,,-83.0727127,42.3313842,
10691,6551679747,,walk,,,,,,,,-83.072715,42.3315338,
10692,6551679748,,walk,,,,,,,,-83.0728479,42.3315333,
10693,6551679755,,walk,,,,,,,,-83.0730692,42.3317886,
10694,6551679758,,walk,,,,,,,,-83.0735917,42.3317205,
10695,6551679764,,walk,,,,,,,,-83.0735135,42.3317441,
10696,6575497800,,walk,,,,,,,,-83.0601378,42.3443376,
10697,6575497807,,walk,,,,,,,,-83.059695,42.3453441,
10698,6575497811,,walk,,,,,,,,-83.0624545,42.3442947,
10699,6702889100,,walk,,,,,,,,-83.0728417,42.3474378,
10700,6702889103,,walk,,,,,,,,-83.0770829,42.3492059,
10701,6702889104,,walk,,,,,,,,-83.0771725,42.3491806,
10702,6702889105,,walk,,,,,,,,-83.0776754,42.3490137,
10703,6704360118,,walk,,,,,,,,-83.0588143,42.3329149,
10704,6705396806,,walk,,,,,,,,-83.069097,42.3257873,
10705,6705396808,,walk,,,,,,,,-83.0692829,42.3266732,
10706,6705397088,,walk,,,,,,,,-83.0769545,42.3435297,
10707,6705397090,,walk,,,,,,,,-83.0771486,42.3434686,
10708,6705397095,,walk,,,,,,,,-83.0764089,42.3426728,
10709,6705397097,,walk,,,,,,,,-83.0767173,42.343196,
10710,6709775384,,walk,,,,,,,,-83.0601922,42.3492345,
10711,6709794791,,walk,,,,,,,,-83.0601453,42.349171,
10712,6709794792,,walk,,,,,,,,-83.0604847,42.3477666,
10713,6709794793,,walk,,,,,,,,-83.0605304,42.3478272,
10714,6723066065,,walk,,,,,,,,-83.0853756,42.317495,
10715,6723066072,,walk,,,,,,,,-83.086082,42.3184435,
10716,6727728227,,walk,,,,,,,,-83.0659518,42.3485531,
10717,6732640149,,walk,,,,,,,,-83.075538,42.3468026,
10718,6732783514,,walk,,,,,,,,-83.0722559,42.3477116,
10719,6732783518,,walk,,,,,,,,-83.0727154,42.3482863,
10720,6732783520,,walk,,,,,,,,-83.0725709,42.3480304,
10721,6732783522,,walk,,,,,,,,-83.0724772,42.3479461,
10722,6732783523,,walk,,,,,,,,-83.0725118,42.3479359,
10723,6732783524,,walk,,,,,,,,-83.0723635,42.3476774,
10724,6732783528,,walk,,,,,,,,-83.0725075,42.3479964,
10725,6732783529,,walk,,,,,,,,-83.0724319,42.3480191,
10726,6732783530,,walk,,,,,,,,-83.0725767,42.3479724,
10727,6732783531,,walk,,,,,,,,-83.0726589,42.3479465,
10728,6735066844,,walk,,,,,,,,-83.0836035,42.3414221,
10729,6735066845,,walk,,,,,,,,-83.0838893,42.3413358,
10730,6735066848,,walk,,,,,,,,-83.0841589,42.3409274,
10731,6735066849,,walk,,,,,,,,-83.0839131,42.3410038,
10732,6735066850,,walk,,,,,,,,-83.0838114,42.3410351,
10733,6735066851,,walk,,,,,,,,-83.0837368,42.3410877,
10734,6735066852,,walk,,,,,,,,-83.0844464,42.3408361,
10735,6735066853,,walk,,,,,,,,-83.0841904,42.3414146,
10736,6735066854,,walk,,,,,,,,-83.0839469,42.3409933,
10737,6735375988,,walk,,,,,,,,-83.0556314,42.345039,
10738,6735375989,,walk,,,,,,,,-83.0555908,42.3449936,
10739,6735375993,,walk,,,,,,,,-83.0552178,42.3452169,
10740,6735375994,,walk,,,,,,,,-83.0551841,42.3451688,
10741,6735375998,,walk,,,,,,,,-83.0545784,42.3454858,
10742,6735375999,,walk,,,,,,,,-83.0545446,42.3454444,
10743,6735376009,,walk,,,,,,,,-83.0543522,42.3455273,
10744,6735376010,,walk,,,,,,,,-83.0543818,42.3455675,
10745,6735376011,,walk,,,,,,,,-83.0537997,42.3452365,
10746,6735376012,,walk,,,,,,,,-83.0538678,42.3452049,
10747,6735376025,,walk,,,,,,,,-83.0538528,42.3445225,
10748,6735376026,,walk,,,,,,,,-83.0538084,42.344462,
10749,6735376027,,walk,,,,,,,,-83.0547398,42.3440638,
10750,6735376029,,walk,,,,,,,,-83.0547903,42.3441252,
10751,6735376036,,walk,,,,,,,,-83.0547697,42.3445643,
10752,6735376037,,walk,,,,,,,,-83.0549046,42.3447475,
10753,6735376045,,walk,,,,,,,,-83.0555914,42.3443236,
10754,6735376046,,walk,,,,,,,,-83.0557767,42.3442437,
10755,6738786186,,walk,,,,,,,,-83.0604668,42.3426806,
10756,6738786187,,walk,,,,,,,,-83.0604465,42.3426079,
10757,6738786197,,walk,,,,,,,,-83.0598987,42.3427805,
10758,6738786198,,walk,,,,,,,,-83.0598549,42.3426919,
10759,6747884151,,walk,,,,,,,,-83.0907711,42.3228398,
10760,6747884152,,walk,,,,,,,,-83.0907361,42.3227915,
10761,6747884153,,walk,,,,,,,,-83.0908912,42.3227297,
10762,6747884155,,walk,,,,,,,,-83.0909322,42.3227816,
10763,6747884156,,walk,,,,,,,,-83.0894991,42.3228516,
10764,6747884157,,walk,,,,,,,,-83.089352,42.3227344,
10765,6747884158,,walk,,,,,,,,-83.0893826,42.32274,
10766,6747884161,,walk,,,,,,,,-83.0892488,42.3227734,
10767,6747884162,,walk,,,,,,,,-83.0890567,42.3228459,
10768,6747884165,,walk,,,,,,,,-83.0889498,42.3228863,
10769,6747884166,,walk,,,,,,,,-83.0889394,42.3229066,
10770,6747884167,,walk,,,,,,,,-83.0890678,42.3230022,
10771,6747884169,,walk,,,,,,,,-83.0891208,42.3230033,
10772,6747884170,,walk,,,,,,,,-83.0892145,42.3229688,
10773,6747884171,,walk,,,,,,,,-83.0893496,42.3229157,
10774,6747884173,,walk,,,,,,,,-83.089476,42.3228822,
10775,6747884175,,walk,,,,,,,,-83.0855931,42.3244125,
10776,6747884176,,walk,,,,,,,,-83.0854674,42.3244579,
10777,6747884177,,walk,,,,,,,,-83.0842107,42.3235708,
10778,6747884178,,walk,,,,,,,,-83.0841523,42.3234873,
10779,6747884180,,walk,,,,,,,,-83.0764807,42.323754,
10780,6747884181,,walk,,,,,,,,-83.0768702,42.3232667,
10781,6747884182,,walk,,,,,,,,-83.0748125,42.3216188,
10782,6747884183,,walk,,,,,,,,-83.0748544,42.3217118,
10783,6747884184,,walk,,,,,,,,-83.0748497,42.3217252,
10784,6747903285,,walk,,,,,,,,-83.0747062,42.3217815,
10785,6747903287,,walk,,,,,,,,-83.0747877,42.3216076,
10786,6747903288,,walk,,,,,,,,-83.0750137,42.3211211,
10787,6747903297,,walk,,,,,,,,-83.0744921,42.3212465,
10788,6747903302,,walk,,,,,,,,-83.0751093,42.3205157,
10789,6747903303,,walk,,,,,,,,-83.0750481,42.3203845,
10790,6747903304,,walk,,,,,,,,-83.0751978,42.3203229,
10791,6747903305,,walk,,,,,,,,-83.0750475,42.3203656,
10792,6747903306,,walk,,,,,,,,-83.0766228,42.3198897,
10793,6777953263,,walk,,,,,,,,-83.0492312,42.3372688,
10794,6777953264,,walk,,,,,,,,-83.0493425,42.3374465,
10795,6777955661,,walk,,,,,,,,-83.0410421,42.3298729,
10796,6777955662,,walk,,,,,,,,-83.0401714,42.3302445,
10797,6778034061,,walk,,,,,,,,-83.049849,42.3375205,
10798,6778034062,,walk,,,,,,,,-83.0496426,42.3376418,
10799,6778034064,,walk,,,,,,,,-83.0496668,42.3376714,
10800,6778034065,,walk,,,,,,,,-83.0497681,42.3377955,
10801,6778034066,,walk,,,,,,,,-83.0498873,42.3379417,
10802,6788436480,,walk,,,,,,,,-83.0421522,42.3477021,
10803,6788436484,,walk,,,,,,,,-83.0429797,42.348918,
10804,6788443185,,walk,,,,,,,,-83.0430181,42.3489749,
10805,6788443186,,walk,,,,,,,,-83.041388,42.34959,
10806,6788443187,,walk,,,,,,,,-83.041345,42.3495174,
10807,6788443190,,walk,,,,,,,,-83.0407844,42.348772,
10808,6788443191,,walk,,,,,,,,-83.0416582,42.3484554,
10809,6788443192,,walk,,,,,,,,-83.0417724,42.3484124,
10810,6788443193,,walk,,,,,,,,-83.0413575,42.3485644,
10811,6788443195,,walk,,,,,,,,-83.0411488,42.3492637,
10812,6788443196,,walk,,,,,,,,-83.0403989,42.3483515,
10813,6789811559,,walk,,,,,,,,-83.0637379,42.3476275,
10814,6789811560,,walk,,,,,,,,-83.0638009,42.3477226,
10815,6789947102,,walk,,,,,,,,-83.0708232,42.3264623,
10816,6789947103,,walk,,,,,,,,-83.0711115,42.327536,
10817,6789947104,,walk,,,,,,,,-83.0705613,42.3265407,
10818,6789947105,,walk,,,,,,,,-83.0697013,42.3268082,
10819,6790461168,,walk,,,,,,,,-83.0692945,42.3402722,
10820,6790461171,,walk,,,,,,,,-83.0700191,42.3402285,
10821,6790461175,,walk,,,,,,,,-83.0701051,42.3403835,
10822,6790461176,,walk,,,,,,,,-83.0697917,42.3404943,
10823,6790461177,,walk,,,,,,,,-83.0694807,42.3406915,
10824,6790461178,,walk,,,,,,,,-83.069548,42.3405979,
10825,6790461179,,walk,,,,,,,,-83.0696693,42.3404408,
10826,6790461180,,walk,,,,,,,,-83.0696076,42.3404162,
10827,6790461181,,walk,,,,,,,,-83.0694945,42.3405758,
10828,6790461182,,walk,,,,,,,,-83.0694287,42.3406717,
10829,6790461183,,walk,,,,,,,,-83.0695296,42.3403842,
10830,6792413379,,walk,,,,,,,,-83.0689989,42.3495968,
10831,6792413380,,walk,,,,,,,,-83.0690215,42.3496546,
10832,6792413383,,walk,,,,,,,,-83.0692397,42.3495871,
10833,6792413384,,walk,,,,,,,,-83.0691878,42.3495458,
10834,6792438873,,walk,,,,,,,,-83.0553002,42.3451815,
10835,6792438878,,walk,,,,,,,,-83.055342,42.3452269,
10836,6801581283,,walk,,,,,,,,-83.0406355,42.3408953,
10837,6801581284,,walk,,,,,,,,-83.0405664,42.3408623,
10838,6801603089,,walk,,,,,,,,-83.0395741,42.3414383,
10839,6801666673,,walk,,,,,,,,-83.0834928,42.3136914,
10840,6801892676,,walk,,,,,,,,-83.0899992,42.3285346,
10841,6801892683,,walk,,,,,,,,-83.0917963,42.3289636,
10842,6801901989,,walk,,,,,,,,-83.0908254,42.3281305,
10843,6801901990,,walk,,,,,,,,-83.0925221,42.3288031,
10844,6804799535,,walk,,,,,,,,-83.0947977,42.3498093,
10845,6804799536,,walk,,,,,,,,-83.0941461,42.3500189,
10846,6804799537,,walk,,,,,,,,-83.0942268,42.3499931,
10847,6805280304,,walk,,,,,,,,-83.0698807,42.3444758,
10848,6805280305,,walk,,,,,,,,-83.0698466,42.3444219,
10849,6805280306,,walk,,,,,,,,-83.0695751,42.3439502,
10850,6805280307,,walk,,,,,,,,-83.0695278,42.3438662,
10851,6805859817,,walk,,,,,,,,-83.0651431,42.3499963,
10852,6805859818,,walk,,,,,,,,-83.0651818,42.3500559,
10853,6807177658,,walk,,,,,,,,-83.0757374,42.3167852,
10854,6850998846,,walk,,,,,,,,-83.041031,42.3481174,
10855,6850998847,,walk,,,,,,,,-83.0409558,42.3481452,
10856,6873901641,,walk,,,,,,,,-83.0868661,42.3208849,
10857,6873901642,,walk,,,,,,,,-83.0864062,42.3210625,
10858,6873901643,,walk,,,,,,,,-83.0864452,42.3211197,
10859,6873901668,,walk,,,,,,,,-83.0920153,42.3182747,
10860,6873901674,,walk,,,,,,,,-83.0907697,42.3176644,
10861,6873901675,,walk,,,,,,,,-83.090821,42.3177301,
10862,6873901676,,walk,,,,,,,,-83.0919255,42.3183081,
10863,6873949091,,walk,,,,,,,,-83.0929413,42.3197222,
10864,6873949092,,walk,,,,,,,,-83.0925035,42.3205862,
10865,6884284932,,walk,,,,,,,,-83.0497201,42.3335083,
10866,6884284933,,walk,,,,,,,,-83.0497505,42.3335514,
10867,6910741240,,walk,,,,,,,,-83.0631303,42.3499751,
10868,6910741242,,walk,,,,,,,,-83.0588098,42.3472034,
10869,6925613382,,walk,,,,,,,,-83.0421728,42.3297404,
10870,6925613383,,walk,,,,,,,,-83.0416573,42.3296241,
10871,6925613384,,walk,,,,,,,,-83.0416037,42.3296525,
10872,6925699985,,walk,,,,,,,,-83.0417987,42.3295567,
10873,6925699986,,walk,,,,,,,,-83.0418211,42.3295455,
10874,6925699997,,walk,,,,,,,,-83.0811082,42.3391577,
10875,6925699998,,walk,,,,,,,,-83.0810113,42.3390449,
10876,6925700000,,walk,,,,,,,,-83.080824,42.3392466,
10877,6925700008,,walk,,,,,,,,-83.0820603,42.3389178,
10878,6925700009,,walk,,,,,,,,-83.0820313,42.3388679,
10879,6925700010,,walk,,,,,,,,-83.0820029,42.3388198,
10880,6925700011,,walk,,,,,,,,-83.0821194,42.3390217,
10881,6925700012,,walk,,,,,,,,-83.0820883,42.3389671,
10882,6925700014,,walk,,,,,,,,-83.0822071,42.3388116,
10883,6925700015,,walk,,,,,,,,-83.0822366,42.3388638,
10884,6925700016,,walk,,,,,,,,-83.0822962,42.338968,
10885,6925700017,,walk,,,,,,,,-83.0822642,42.338912,
10886,6925700018,,walk,,,,,,,,-83.0821803,42.3387642,
10887,6925700026,,walk,,,,,,,,-83.0827175,42.3388564,
10888,6925700029,,walk,,,,,,,,-83.0822864,42.3389907,
10889,6925700030,,walk,,,,,,,,-83.0821531,42.3390324,
10890,6925700031,,walk,,,,,,,,-83.0821297,42.3390397,
10891,6925700032,,walk,,,,,,,,-83.0823057,42.3389847,
10892,6925700033,,walk,,,,,,,,-83.0822228,42.3390106,
10893,6925700034,,walk,,,,,,,,-83.0817264,42.3391656,
10894,6925700035,,walk,,,,,,,,-83.0842142,42.3379373,
10895,6925700036,,walk,,,,,,,,-83.0840757,42.3379602,
10896,6925700044,,walk,,,,,,,,-83.0855782,42.3375843,
10897,6925700051,,walk,,,,,,,,-83.0828206,42.3402534,
10898,6925700052,,walk,,,,,,,,-83.0817356,42.3371598,
10899,6925700053,,walk,,,,,,,,-83.0803901,42.3358077,
10900,6925700054,,walk,,,,,,,,-83.0812505,42.3373145,
10901,6925700055,,walk,,,,,,,,-83.0787474,42.3381005,
10902,6925700056,,walk,,,,,,,,-83.0777099,42.3384245,
10903,6925700057,,walk,,,,,,,,-83.0788041,42.3380819,
10904,6925700058,,walk,,,,,,,,-83.0834892,42.3366222,
10905,6925700059,,walk,,,,,,,,-83.0846287,42.3362663,
10906,6925700060,,walk,,,,,,,,-83.084059,42.3364442,
10907,6925700061,,walk,,,,,,,,-83.0834192,42.3366441,
10908,6925700062,,walk,,,,,,,,-83.0847268,42.3362357,
10909,6925700063,,walk,,,,,,,,-83.0831549,42.3334619,
10910,6925700072,,walk,,,,,,,,-83.0814764,42.3354616,
10911,6925700073,,walk,,,,,,,,-83.081452,42.3354188,
10912,6925700074,,walk,,,,,,,,-83.0823118,42.3369285,
10913,6925700075,,walk,,,,,,,,-83.082454,42.3351603,
10914,6925700076,,walk,,,,,,,,-83.0832882,42.336623,
10915,6925700077,,walk,,,,,,,,-83.0827577,42.3368455,
10916,6925700078,,walk,,,,,,,,-83.083459,42.3365696,
10917,6925700079,,walk,,,,,,,,-83.0825478,42.3351317,
10918,6925700080,,walk,,,,,,,,-83.0826016,42.3350567,
10919,6925700081,,walk,,,,,,,,-83.0824264,42.3350481,
10920,6925700082,,walk,,,,,,,,-83.0807613,42.3374704,
10921,6925700084,,walk,,,,,,,,-83.0813869,42.3354928,
10922,6925700085,,walk,,,,,,,,-83.082249,42.3369984,
10923,6925700086,,walk,,,,,,,,-83.0801003,42.3376785,
10924,6925700087,,walk,,,,,,,,-83.0818335,42.3352346,
10925,6925700088,,walk,,,,,,,,-83.0818643,42.3352883,
10926,6925700089,,walk,,,,,,,,-83.0818904,42.335334,
10927,6925700091,,walk,,,,,,,,-83.0804,42.3348049,
10928,6925700092,,walk,,,,,,,,-83.0794392,42.3351611,
10929,6925700093,,walk,,,,,,,,-83.0798391,42.3358652,
10930,6925700094,,walk,,,,,,,,-83.078112,42.3355764,
10931,6925700095,,walk,,,,,,,,-83.0781429,42.3356296,
10932,6925700096,,walk,,,,,,,,-83.0776086,42.3370685,
10933,6925700097,,walk,,,,,,,,-83.0718473,42.3367147,
10934,6925700098,,walk,,,,,,,,-83.0699414,42.3380734,
10935,6925700103,,walk,,,,,,,,-83.0663991,42.3392991,
10936,6925700104,,walk,,,,,,,,-83.0665165,42.3393368,
10937,6925700107,,walk,,,,,,,,-83.0661326,42.3391878,
10938,6925700108,,walk,,,,,,,,-83.0660307,42.3392155,
10939,6925700109,,walk,,,,,,,,-83.0660552,42.3392723,
10940,6925700119,,walk,,,,,,,,-83.066205,42.3395987,
10941,6925700120,,walk,,,,,,,,-83.0661835,42.3395499,
10942,6925700121,,walk,,,,,,,,-83.0667159,42.3397795,
10943,6925700128,,walk,,,,,,,,-83.0666834,42.3390403,
10944,6925701731,,walk,,,,,,,,-83.0696587,42.3403432,
