id,x,y,id,old_node_id,id_int
62616392,-83.0550996,42.349647,62616392,62616392,542
62617001,-83.119464,42.33198,62617001,62617001,543
62617622,-83.123409,42.293399,62617622,62617622,544
62617623,-83.1228688,42.2926505,62617623,62617623,545
62617627,-83.122465,42.292096,62617627,62617627,546
62617639,-83.1243946,42.2947702,62617639,62617639,547
62617641,-83.124317,42.294648,62617641,62617641,548
62617643,-83.123468,42.293474,62617643,62617643,549
62618538,-83.0443097,42.3285715,62618538,62618538,550
62618540,-83.0437806,42.3287955,62618540,62618540,551
62618542,-83.0434509,42.3289342,62618542,62618542,552
62618549,-83.0419301,42.3295981,62618549,62618549,553
62618557,-83.039513,42.3306411,62618557,62618557,554
62618560,-83.0389997,42.3308564,62618560,62618560,555
62618561,-83.0380168,42.331129,62618561,62618561,556
62618580,-83.0356707,42.3321878,62618580,62618580,557
62618599,-83.0348511,42.332976,62618599,62618599,558
62618603,-83.0307574,42.334742,62618603,62618603,559
62618606,-83.0293481,42.3353469,62618606,62618606,560
62618609,-83.0278898,42.3359808,62618609,62618609,561
62618610,-83.0277142,42.3360596,62618610,62618610,562
62618612,-83.0260654,42.3367706,62618612,62618612,563
62618615,-83.0245748,42.337403,62618615,62618615,564
62618617,-83.0227019,42.338214,62618617,62618617,565
62618619,-83.0197309,42.3394909,62618619,62618619,566
62618622,-83.0178595,42.3402929,62618622,62618622,567
62618624,-83.0163578,42.3409376,62618624,62618624,568
62618625,-83.0145417,42.3417212,62618625,62618625,569
62618626,-83.0127799,42.3424811,62618626,62618626,570
62619008,-83.0354024,42.3328144,62619008,62619008,571
62619013,-83.0362822,42.3324386,62619013,62619013,572
62619017,-83.0382812,42.3315767,62619017,62619017,573
62619020,-83.0392739,42.3311007,62619020,62619020,574
62619021,-83.0397371,42.3309051,62619021,62619021,575
62619027,-83.0410255,42.3303502,62619027,62619027,576
62619029,-83.0419894,42.3299387,62619029,62619029,577
62619031,-83.0421599,42.3298666,62619031,62619031,578
62619118,-83.122198,42.333664,62619118,62619118,579
62619121,-83.123551,42.333122,62619121,62619121,580
62619123,-83.124267,42.332833,62619123,62619123,581
62620443,-83.0302639,42.3837119,62620443,62620443,582
62620588,-83.010078,42.372467,62620588,62620588,583
62620590,-83.010583,42.373162,62620590,62620590,584
62620593,-83.011106,42.373884,62620593,62620593,585
62620595,-83.011593,42.374557,62620595,62620595,586
62620597,-83.012615,42.375968,62620597,62620597,587
62620606,-83.014986,42.379226,62620606,62620606,588
62620608,-83.015231,42.379564,62620608,62620608,589
62620611,-83.015686,42.380193,62620611,62620611,590
62620613,-83.016154,42.380837,62620613,62620613,591
62620615,-83.016621,42.381481,62620615,62620615,592
62620616,-83.017112,42.382157,62620616,62620616,593
62620617,-83.017287,42.3824,62620617,62620617,594
62620619,-83.017856,42.383186,62620619,62620619,595
62620621,-83.018516,42.384094,62620621,62620621,596
62620624,-83.019135,42.38494,62620624,62620624,597
62620629,-83.0198173,42.3857971,62620629,62620629,598
62620633,-83.020403,42.386584,62620633,62620633,599
62621035,-83.056446,42.382318,62621035,62621035,600
62621037,-83.057739,42.384248,62621037,62621037,601
62621038,-83.058012,42.384644,62621038,62621038,602
62621135,-83.0249305,42.3350477,62621135,62621135,603
62621137,-83.0252105,42.3354415,62621137,62621137,604
62621139,-83.0256004,42.3360646,62621139,62621139,605
62621154,-83.0344229,42.3494418,62621154,62621154,606
62621156,-83.0345687,42.3496524,62621156,62621156,607
62621158,-83.035017,42.350314,62621158,62621158,608
62621160,-83.035459,42.35098,62621160,62621160,609
62621161,-83.035866,42.351596,62621161,62621161,610
62621163,-83.036223,42.352135,62621163,62621163,611
62621164,-83.036615,42.352725,62621164,62621164,612
62621166,-83.03698,42.353277,62621166,62621166,613
62621168,-83.037378,42.35388,62621168,62621168,614
62621170,-83.037819,42.354547,62621170,62621170,615
62621173,-83.038258,42.355211,62621173,62621173,616
62621174,-83.038698,42.355875,62621174,62621174,617
62621175,-83.03914,42.356543,62621175,62621175,618
62621176,-83.03958,42.357207,62621176,62621176,619
62621178,-83.040019,42.35787,62621178,62621178,620
62621181,-83.040485,42.358574,62621181,62621181,621
62621183,-83.04092,42.359228,62621183,62621183,622
62621184,-83.042025,42.360897,62621184,62621184,623
62621186,-83.042268,42.361266,62621186,62621186,624
62621190,-83.042961,42.362311,62621190,62621190,625
62621192,-83.043314,42.36284,62621192,62621192,626
62621195,-83.043657,42.363358,62621195,62621195,627
62621196,-83.04435,42.364406,62621196,62621196,628
62621198,-83.044824,42.365122,62621198,62621198,629
62621200,-83.0453,42.365841,62621200,62621200,630
62621203,-83.04582,42.366623,62621203,62621203,631
62621204,-83.046425,42.367534,62621204,62621204,632
62621206,-83.046763,42.368044,62621206,62621206,633
62621208,-83.047116,42.36858,62621208,62621208,634
62621213,-83.047811,42.369622,62621213,62621213,635
62621215,-83.048494,42.370662,62621215,62621215,636
62621222,-83.049189,42.3717,62621222,62621222,637
62621230,-83.0497496,42.3725783,62621230,62621230,638
62621361,-83.114264,42.387777,62621361,62621361,639
62621363,-83.117642,42.386514,62621363,62621363,640
62621382,-83.117928,42.386933,62621382,62621382,641
62621388,-83.1206362,42.3859332,62621388,62621388,642
62621391,-83.1233315,42.3849295,62621391,62621391,643
62621393,-83.1261691,42.3838746,62621393,62621393,644
62621395,-83.1266123,42.3837148,62621395,62621395,645
62621397,-83.1267652,42.3836621,62621397,62621397,646
62621406,-83.1266896,42.3835512,62621406,62621406,647
62621408,-83.129334,42.382562,62621408,62621408,648
62621413,-83.131195,42.381864,62621413,62621413,649
62621418,-83.1338,42.380878,62621418,62621418,650
62621421,-83.134917,42.380454,62621421,62621421,651
62621557,-83.0706638,42.3533522,62621557,62621557,652
62621559,-83.0704606,42.3534107,62621559,62621559,653
62621568,-83.0682227,42.3541117,62621568,62621568,654
62621570,-83.065991,42.354817,62621570,62621570,655
62621578,-83.097335,42.344648,62621578,62621578,656
62621580,-83.098775,42.344194,62621580,62621580,657
62621583,-83.099983,42.343813,62621583,62621583,658
62621586,-83.100922,42.343518,62621586,62621586,659
62621588,-83.101843,42.343229,62621588,62621588,660
62621590,-83.104535,42.342352,62621590,62621590,661
62621595,-83.105686,42.341893,62621595,62621595,662
62621597,-83.1059157,42.3418022,62621597,62621597,663
62621600,-83.10695,42.341389,62621600,62621600,664
62621603,-83.108256,42.340868,62621603,62621603,665
62621605,-83.086244,42.348447,62621605,62621605,666
62621615,-83.0872303,42.3478546,62621615,62621615,667
62621619,-83.078107,42.3510019,62621619,62621619,668
62621620,-83.0793255,42.3506208,62621620,62621620,669
62621622,-83.0805702,42.3502314,62621622,62621622,670
62621624,-83.0823845,42.3496644,62621624,62621624,671
62621627,-83.096655,42.345174,62621627,62621627,672
62621629,-83.097489,42.344911,62621629,62621629,673
62621634,-83.0909013,42.3469701,62621634,62621634,674
62621641,-83.0895985,42.3473776,62621641,62621641,675
62621642,-83.0884059,42.3477507,62621642,62621642,676
62621645,-83.0938876,42.3460591,62621645,62621645,677
62621647,-83.095541,42.345532,62621647,62621647,678
62621727,-83.096463,42.343154,62621727,62621727,679
62621729,-83.0981,42.345952,62621729,62621729,680
62621730,-83.09876,42.34708,62621730,62621730,681
62621732,-83.099093,42.347646,62621732,62621732,682
62621733,-83.099378,42.348129,62621733,62621733,683
62621737,-83.10005,42.349254,62621737,62621737,684
62621755,-83.089234,42.331448,62621755,62621755,685
62621758,-83.090112,42.332698,62621758,62621758,686
62621760,-83.091131,42.334156,62621760,62621760,687
62621767,-83.092051,42.335661,62621767,62621767,688
62621790,-83.092147,42.335806,62621790,62621790,689
62621791,-83.092928,42.337149,62621791,62621791,690
62621795,-83.093801,42.338656,62621795,62621795,691
62621799,-83.094675,42.340153,62621799,62621799,692
62623000,-83.124554,42.298125,62623000,62623000,693
62623004,-83.122943,42.29875,62623004,62623004,694
62623005,-83.119202,42.300194,62623005,62623005,695
62623007,-83.118403,42.300504,62623007,62623007,696
62623009,-83.117641,42.300801,62623009,62623009,697
62623011,-83.116548,42.30123,62623011,62623011,698
62623013,-83.115422,42.301668,62623013,62623013,699
62623015,-83.114284,42.302111,62623015,62623015,700
62623018,-83.113149,42.302551,62623018,62623018,701
62623022,-83.112184,42.302944,62623022,62623022,702
62623024,-83.112012,42.303017,62623024,62623024,703
62623027,-83.111246,42.303343,62623027,62623027,704
62623029,-83.110775,42.303541,62623029,62623029,705
62623032,-83.109578,42.304045,62623032,62623032,706
62623035,-83.108386,42.304551,62623035,62623035,707
62623039,-83.1061006,42.305516,62623039,62623039,708
62623041,-83.1052178,42.305888,62623041,62623041,709
62623043,-83.1051322,42.3059231,62623043,62623043,710
62623046,-83.1034616,42.306631,62623046,62623046,711
62623048,-83.10224,42.307154,62623048,62623048,712
62623050,-83.101013,42.307672,62623050,62623050,713
62623052,-83.099804,42.308184,62623052,62623052,714
62623054,-83.097994,42.308949,62623054,62623054,715
62623059,-83.096038,42.309762,62623059,62623059,716
62623061,-83.094896,42.310264,62623061,62623061,717
62623062,-83.0937854,42.3107351,62623062,62623062,718
62623064,-83.0931668,42.3109976,62623064,62623064,719
62623067,-83.091447,42.311755,62623067,62623067,720
62623072,-83.090124,42.312325,62623072,62623072,721
62623074,-83.088305,42.313112,62623074,62623074,722
62623076,-83.087676,42.313384,62623076,62623076,723
62623079,-83.086328,42.313965,62623079,62623079,724
62623081,-83.0856106,42.314274,62623081,62623081,725
62623085,-83.084982,42.314545,62623085,62623085,726
62623087,-83.084303,42.314837,62623087,62623087,727
62623092,-83.083745,42.3150819,62623092,62623092,728
62623096,-83.083471,42.315196,62623096,62623096,729
62623100,-83.0810776,42.316232,62623100,62623100,730
62623102,-83.0798694,42.3167505,62623102,62623102,731
62623109,-83.077509,42.317773,62623109,62623109,732
62623112,-83.0758313,42.318494,62623112,62623112,733
62623115,-83.075544,42.318619,62623115,62623115,734
62623117,-83.0744289,42.3190983,62623117,62623117,735
62623125,-83.0721,42.320099,62623125,62623125,736
62623126,-83.071613,42.320308,62623126,62623126,737
62623128,-83.070525,42.320776,62623128,62623128,738
62623132,-83.066845,42.322354,62623132,62623132,739
62623133,-83.066675,42.322427,62623133,62623133,740
62623141,-83.0630123,42.323988,62623141,62623141,741
62623143,-83.0616595,42.3245737,62623143,62623143,742
62623145,-83.0604667,42.3250862,62623145,62623145,743
62623147,-83.0600701,42.3252569,62623147,62623147,744
62623150,-83.0591724,42.3256287,62623150,62623150,745
62623152,-83.0578804,42.326188,62623152,62623152,746
62623155,-83.0566291,42.3267359,62623155,62623155,747
62623162,-83.055486,42.3272262,62623162,62623162,748
62623164,-83.0543414,42.327718,62623164,62623164,749
62623166,-83.0531833,42.3282156,62623166,62623166,750
62623168,-83.0520258,42.3287129,62623168,62623168,751
62623170,-83.050706,42.32928,62623170,62623170,752
62623173,-83.0498133,42.3296635,62623173,62623173,753
62623177,-83.0487506,42.3301201,62623177,62623177,754
62623180,-83.0474697,42.3307014,62623180,62623180,755
62623195,-83.124815,42.298023,62623195,62623195,756
62623204,-83.127856,42.296859,62623204,62623204,757
62623210,-83.132211,42.295243,62623210,62623210,758
62623376,-83.0595952,42.3612211,62623376,62623376,759
62623493,-83.052463,42.358855,62623493,62623493,760
62623498,-83.0495133,42.3599377,62623498,62623498,761
62623508,-83.0460536,42.3611873,62623508,62623508,762
62623512,-83.041421,42.362871,62623512,62623512,763
62623515,-83.039406,42.363605,62623515,62623515,764
62623517,-83.038386,42.363976,62623517,62623517,765
62623519,-83.03737,42.364345,62623519,62623519,766
62623521,-83.036395,42.3647,62623521,62623521,767
62623525,-83.03544,42.365048,62623525,62623525,768
62623527,-83.034468,42.365401,62623527,62623527,769
62623529,-83.032822,42.365997,62623529,62623529,770
62623534,-83.031663,42.366419,62623534,62623534,771
62623536,-83.02954,42.367191,62623536,62623536,772
62623538,-83.028877,42.367432,62623538,62623538,773
62623540,-83.028398,42.367606,62623540,62623540,774
62623542,-83.027464,42.367945,62623542,62623542,775
62623545,-83.025015,42.368835,62623545,62623545,776
62623547,-83.023711,42.369309,62623547,62623547,777
62623554,-83.022416,42.369783,62623554,62623554,778
62623556,-83.021108,42.370262,62623556,62623556,779
62623559,-83.019166,42.370975,62623559,62623559,780
62623561,-83.0179224,42.3714259,62623561,62623561,781
62623563,-83.017664,42.371526,62623563,62623563,782
62623565,-83.016484,42.371958,62623565,62623565,783
62623567,-83.015473,42.372329,62623567,62623567,784
62623571,-83.014445,42.372703,62623571,62623571,785
62623574,-83.013383,42.373088,62623574,62623574,786
62623576,-83.012247,42.373489,62623576,62623576,787
62623578,-83.009134,42.374641,62623578,62623578,788
62623583,-83.00815,42.375024,62623583,62623583,789
62623584,-83.007172,42.375413,62623584,62623584,790
62623588,-83.004257,42.376569,62623588,62623588,791
62623704,-83.053449,42.358385,62623704,62623704,792
62625379,-83.0276325,42.3849696,62625379,62625379,793
62625381,-83.0289981,42.3859626,62625381,62625381,794
62625417,-83.0257989,42.3410075,62625417,62625417,795
62625419,-83.0264175,42.3417991,62625419,62625419,796
62625515,-83.0402199,42.3277098,62625515,62625515,797
62625568,-83.0412318,42.3289657,62625568,62625568,798
62625870,-83.125752,42.299367,62625870,62625870,799
62625871,-83.128798,42.298211,62625871,62625871,800
62625875,-83.1202458,42.3015404,62625875,62625875,801
62625877,-83.120898,42.3013,62625877,62625877,802
62625888,-83.123363,42.29989,62625888,62625888,803
62626344,-83.119818,42.294879,62626344,62626344,804
62626348,-83.11936,42.294226,62626348,62626348,805
62626353,-83.1192672,42.2940937,62626353,62626353,806
62626355,-83.119016,42.293739,62626355,62626355,807
62626357,-83.118695,42.293288,62626357,62626357,808
62627524,-83.0822002,42.3835247,62627524,62627524,809
62627526,-83.0791971,42.3846322,62627526,62627526,810
62627528,-83.076213,42.3857326,62627528,62627528,811
62627531,-83.073248,42.386826,62627531,62627531,812
62628358,-83.0780462,42.3296429,62628358,62628358,813
62628367,-83.0788171,42.3289126,62628367,62628367,814
62628449,-83.108627,42.343703,62628449,62628449,815
62628451,-83.109934,42.343183,62628451,62628451,816
62628452,-83.111161,42.342682,62628452,62628452,817
62628454,-83.112668,42.342083,62628454,62628454,818
62628455,-83.11405,42.341531,62628455,62628455,819
62628457,-83.115268,42.341046,62628457,62628457,820
62628458,-83.116316,42.340629,62628458,62628458,821
62628459,-83.118074,42.339929,62628459,62628459,822
62628460,-83.118956,42.339607,62628460,62628460,823
62628463,-83.119811,42.339158,62628463,62628463,824
62628468,-83.12088,42.338608,62628468,62628468,825
62628472,-83.121971,42.338151,62628472,62628472,826
62628584,-83.106806,42.311227,62628584,62628584,827
62628585,-83.107999,42.310755,62628585,62628585,828
62628781,-83.026927,42.358498,62628781,62628781,829
62628782,-83.023827,42.359831,62628782,62628782,830
62628994,-83.119202,42.336291,62628994,62628994,831
62628997,-83.120338,42.335844,62628997,62628997,832
62628999,-83.120628,42.335746,62628999,62628999,833
62629015,-83.0751784,42.32042,62629015,62629015,834
62629016,-83.0757251,42.321384,62629016,62629016,835
62629018,-83.0767262,42.3231492,62629018,62629018,836
62629023,-83.0780104,42.3254397,62629023,62629023,837
62629028,-83.0789123,42.3270121,62629028,62629028,838
62629049,-83.081932,42.331345,62629049,62629049,839
62629050,-83.082155,42.331744,62629050,62629050,840
62629069,-83.0838231,42.3346754,62629069,62629069,841
62629072,-83.084697,42.3361822,62629072,62629072,842
62629073,-83.0855394,42.3376923,62629073,62629073,843
62629074,-83.085617,42.3378257,62629074,62629074,844
62629076,-83.0872926,42.3407004,62629076,62629076,845
62629078,-83.0881691,42.3421988,62629078,62629078,846
62629079,-83.0890308,42.3437038,62629079,62629079,847
62629080,-83.0898916,42.3452069,62629080,62629080,848
62629514,-83.065012,42.38279,62629514,62629514,849
62629518,-83.069545,42.381313,62629518,62629518,850
62629521,-83.067323,42.382136,62629521,62629521,851
62631726,-83.103213,42.336249,62631726,62631726,852
62631728,-83.104526,42.335725,62631728,62631728,853
62631731,-83.10576,42.335235,62631731,62631731,854
62631733,-83.106375,42.334991,62631733,62631733,855
62631735,-83.10707,42.334714,62631735,62631735,856
62631836,-83.094633,42.325617,62631836,62631836,857
62631839,-83.096675,42.324761,62631839,62631839,858
